18261128,31806040
18261128,174414928
49512452,169839168
125703968,312180640
94173760,94797320
55507720,194448000
96253400,25716996
92318080,261919088
114845984,87250360
55507720,390960352
56661320,347425600
18261128,187232912
25613360,185926912
70807728,250704848
85717640,349087008
92318080,130423888
86241216,22030750
125470536,122503664
92318080,347927008
49512452,116337664
5244763,171486576
87153696,142919360
73024304,63514296
48849512,64162320
74986752,280267040
29217416,231183600
97450984,160999456
121777816,82672048
103332968,398149376
55507720,181936464
112462744,89697880
85717640,208061760
85717640,241417136
15225710,28416580
81611584,268795808
91301440,291982208
135861600,168630688
85717640,356278752
109103,111645008
32203844,337771392
92318080,312284544
74226240,84620680
55192916,174908480
18261128,279659200
33918144,333866816
132509352,237334160
92455568,151431920
127009848,315584000
87153696,318727904
87153696,174301888
59241676,293831072
104939760,296782624
121693936,222970800
125470536,332382976
55507720,232556560
67878904,394357280
138737152,279607264
96074976,348038496
59323196,8972948
4763932,206662208
55507720,115417016
74986752,179976736
94432656,171218880
129768384,168630688
124843480,152449008
85994288,46511064
72775672,258727312
18261128,110808344
18261128,202345056
50370612,8408768
2745737,323418144
95402016,241704448
125703968,92335944
104361776,350564448
5837961,306126496
19869572,220868592
41550068,371561536
66421472,177035456
89003688,13448739
109642384,213985488
3423779,276956448
136613104,198942096
113251,49642448
69626320,75853928
58200500,131413048
109642384,307717056
42560916,224256688
85717640,8338620
55507720,234541984
48771008,277614272
38181340,320445184
29217416,10204778
48771008,158695376
94173760,43548272
121550600,287761120
74710320,193920880
39427520,333895808
55507720,308249280
18261128,221938704
111768416,29709846
87153696,186732368
125311480,199610368
61246664,382608672
41825236,57873624
127896336,385193152
94173760,266944208
141757856,107977584
66393588,106843432
10249768,3093308
19708378,230418832
112632736,229635856
9268980,63459780
4710740,125191072
132737496,15151318
60441588,125574216
38393916,153937664
140334480,402188512
55507720,124205944
85717640,169283952
116780168,12369932
16918270,211304752
16262848,401879616
55507720,35650632
55507720,1416785
55507720,270615552
16740912,84916288
65430876,199428928
118077096,98165888
85717640,303372320
85717640,78914144
85717640,317196736
85717640,87513632
28844916,220940608
2010204,316993920
97243872,286452192
48840320,269161760
25187340,104759912
79181600,69161904
54072668,28211138
130688648,287447520
140372432,345463040
62855976,9064538
45206836,21452784
65184264,181675088
20903812,147813360
18261128,303726336
59627028,33769416
103426056,364094624
114529392,166695360
1778994,16568973
135861600,402404832
19869572,236489312
