userid,itemid
135571612,175003727
36648599,174837663
4903043,213558215
71714329,234175442
67514411,89851759
90433252,340942126
105603256,185090645
125988015,375555254
20773583,41538008
104683710,314041390
81541985,131904115
88211444,95730276
92892459,120953443
67743134,398217381
54423533,322485821
117765542,322871372
88715260,211785698
88290400,33263434
139475729,167038293
137270307,352235766
87944152,278766498
87944152,147203547
111922941,129270235
3482403,94766834
250843,316816595
79603335,28180188
132653708,199431764
7591,246194084
71018291,117692244
58207246,239347148
100517846,376514854
59951693,39622653
120347417,61383312
32831611,238609543
21465106,25261722
21465106,81616137
65409330,238929545
48304965,83710829
98392652,136968226
112142417,242440189
53438473,267867461
50960524,54718856
76143991,187947666
85822276,179122499
2045844,384020192
137107726,200063023
24869620,877540
116331874,254833933
107874169,394436671
107874169,380916642
54683876,108941335
67514411,211918543
126143015,149822964
126143015,267662084
16096940,27805246
76143991,59582657
85822276,65239886
98047837,92607656
117681959,371691423
131646739,387316318
85372457,126272661
418175,73946032
33050706,397975886
63475455,298475201
63475455,58365776
20487789,365877537
86736998,144545442
28129419,322571481
475826,389953642
67202688,393450868
93842000,179055188
4364079,194131996
137089292,188730671
128180595,192202617
115636067,388242539
88211444,41275860
105548494,122889051
123596663,128319146
77815658,105208301
104683710,55767877
89261071,382462114
70380387,364045765
38642555,375254201
14568076,193175240
53406644,292723670
73663591,139785647
74077719,66746313
51326262,22227438
51326262,37091167
99791909,278969149
91222505,95283778
65982317,206016088
88290400,343280751
142064691,364560754
28483040,122889051
108369002,82265807
134437265,389129706
59746563,147558542
59746563,279800582
59746563,246489508
47753824,70405203
92348123,343280202
122823587,110473702
50960524,401731168
20564639,125660102
43592945,356243962
88211444,282230464
140483725,309632327
70617695,122889051
40781736,14428061
39324037,282857224
39283381,347447063
137107726,78911015
3987745,60420258
75976369,211232326
83929585,226186145
81576763,379211299
85822276,176397241
85822276,134158512
40246206,17298413
15600560,11572504
21140632,107232566
21140632,346200585
120078898,316005058
2045844,378421486
95237482,45359310
52116816,88449872
64641892,299851899
46468680,294039109
4903043,273797902
67743134,91279544
123257150,291159372
103523811,80172648
475826,30873161
104683710,198379200
250843,198292381
1091123,156246577
131646739,390181058
131646739,395082504
131646739,149868453
102366872,28245948
190327,203376108
8455780,290750201
16807373,345458342
100737108,316145685
88211444,318242492
88211444,66898592
92718956,244230183
57190135,124496493
50960524,152632493
139030112,92385966
21140632,202265331
21140632,62954417
97933481,151397747
137107726,330748643
121148622,218358697
87944152,142969862
77374787,74060928
77374787,151910275
