userid,itemid
5786807,343299064
73424303,293148277
116567678,268582776
24808643,305104631
2935703,274596072
20180785,38201545
77957775,187864672
139948662,50608020
115275150,303334398
68382361,14964284
68382361,218681505
47551029,118754234
89991765,187354828
121986222,341631055
4338344,335648593
128265537,258322501
137625581,90224359
76910457,20933592
12462869,45213113
137513013,30128493
33802383,210949723
107754808,292117405
66297767,401984249
42281108,290689793
1050684,333379284
94991675,264951212
104014368,234921158
91057103,319566879
77743407,306181414
19010396,102368482
15237890,338318792
107859322,26253819
8784082,345488775
130831293,252548575
27964788,24436638
64326708,130909566
64326708,331082995
137129187,209738594
60441587,175856028
8750098,25057598
2131753,371505056
120873,95875607
70157276,392910652
92020710,44328931
92020710,140351704
69050200,107890076
110074552,382883873
20903813,196975569
126839170,136829808
57062999,39045753
96352312,264815139
96352312,172901420
66544067,277472884
29583836,227504688
82532353,243023965
14524213,217168193
123829617,9048854
30764977,383042280
76073975,167125460
67892536,284783407
55975460,345988596
34413445,246832111
134959857,323399165
61628772,245145278
135187545,130509803
70517996,199726416
137031066,276700786
41798966,226343806
116731919,148123835
104143619,28600650
39951811,217764406
8784082,162365355
56649801,155698579
132061340,386676821
139220719,21972085
71582654,74672103
111518720,182454790
14728652,190224700
131701813,303506930
42281108,156788234
21743048,166854508
97479577,217506696
36110156,96557620
104732482,141109138
104732482,56390153
131302242,369378426
131302242,292243173
93795297,269976923
114505674,224657514
117968156,376732831
22125304,304357675
39441936,300930741
109613455,328849945
68382361,283474431
127779869,359797704
92386613,296608557
86239261,303963225
27032913,379783646
116369265,368722459
87579407,129128556
112186714,24479292
34769733,240829135
20663978,200956981
139637127,1976892
83618059,88196283
92386613,218894751
36481168,67907185
4917287,79527143
112040827,80796732
22509276,180051402
14524213,323157419
133665536,118790666
56444539,158074251
43522898,163966142
19010396,315643365
134352095,43452294
42281108,270201407
42281108,489697
42281108,311727237
86369786,58040031
126555091,343243604
118562385,169315786
73424303,117895497
73424303,174978576
132231447,279047626
93080101,337570911
48777158,184122233
8784082,240290633
126839170,289735781
96352312,326871625
6884739,323349755
61228049,305272043
68100903,291801184
13228640,318694372
97331850,283622736
58814819,91476998
25480257,358315754
46344003,165609482
32417348,355751637
79603335,344274561
69255232,207629127
90642791,202309226
13933918,208323145
48777158,340372084
49458175,173986787
17037975,283779539
18031985,307792517
36110156,169540009
130041655,351797553
130041655,312784352
100522480,355434012
42526349,303625840
189833,163197167
112976136,394022715
94883880,154423843
139948662,259976817
139948662,309184965
42281108,273830704
42281108,70125755
42281108,274387562
42281108,403410963
42281108,334939033
70851841,32131771
31727427,47317435
56575580,245850225
116730636,151569543
20903813,380758613
96352312,249104265
125988015,369170393
95948031,201884222
71582654,58727293
29459216,111133758
137531842,160182340
90180023,135629252
29582784,185125328
70919971,180817335
142064691,340942126
39951811,314908742
60534988,393190226
92386613,345183079
44632141,201633778
23367131,236278205
70157276,181410916
93314915,371187217
103318450,14136232
125135169,371875827
26337733,194107759
94874137,349051058
70157276,4392708
71714329,363807290
75821100,19878231
124409414,37545432
29628336,283438394
125988015,155892818
42281108,294459152
42281108,346330980
42281108,25043293
106335674,166195395
2720721,269965786
86748372,24688305
77743407,115842631
8337357,112997359
5786807,178504330
137031066,301579316
139637127,182341067
2131753,301468800
124299878,244109674
5686843,240093660
47043568,178504330
19640858,307792517
112186714,224813051
