userid,itemid
132397628,128849355
28104706,214215125
3460631,174490283
116567678,372574020
9835014,285845877
119191477,143929918
126205303,299274451
52072237,203625659
83345819,207449114
29072139,101089831
140651069,15986750
141906479,404087791
93428377,5240126
82905542,294173567
17117517,80171003
132058405,224123036
83929585,167120460
64698675,181068114
55882028,203232018
79403111,298252179
81958592,365660750
55685159,351139018
128519267,135519590
114147733,375735809
130317446,20202575
565533,300125072
8913893,86414248
8913893,336052094
8913893,312822510
139756567,222051453
41671149,112326595
18318788,284731436
107680357,197009480
118802168,58293035
59567091,129829973
70889190,128247101
78571658,284386272
88513390,98656648
100509623,13793361
114147733,46480880
114147733,26160410
114147733,309892145
22841491,379521061
6504113,271824339
112198319,377262716
83919959,118610614
132397628,315315104
38869693,228503331
43645191,136481691
3304327,251242682
3304327,194610621
100159569,343283702
97130073,91409039
141906479,344410993
93080101,118470964
22555846,247341785
138118243,186086548
74314315,241471585
55685159,346432916
111276571,203551764
115378138,360855212
106679589,286072063
46523853,253212459
25249494,285635413
129706841,281244541
93428377,138952559
565533,165993764
37206341,51387145
87944152,39521574
47333914,135967632
97126088,319379237
18391635,191178204
78571658,160983993
40781736,353691800
69303906,77321512
116752723,94167909
116752723,275578726
79463651,174826325
63351357,44523695
63351357,89242693
3304327,276751400
3304327,172394015
121055099,391160577
107680357,77715212
46610519,4333897
103664180,289468849
6776778,188891710
117765542,219265111
35941637,70962249
88340891,88681883
33909374,150502298
75332266,273552566
99512654,122541703
90853436,316151412
119113372,63626189
28097175,202024810
99512654,363710908
40781736,183140813
55685159,143891636
40798219,334526763
116752723,230731739
132397628,157425891
69631141,2315228
121711639,389559725
97832135,181661339
29072139,302837095
75051872,205406227
141906479,325416304
141906479,244939231
81756097,217518242
126707666,210978962
10455102,218513724
77306409,9607636
105616401,140087475
55467860,178504330
63489689,173239411
114968456,199568383
54206477,67327886
107680357,307521628
63351357,16666252
30578112,12636030
57843315,77809238
132397628,77390232
139090437,315347360
96646002,115505556
97130073,117094373
29838929,22696219
46523853,153890191
46523853,132597443
102033461,348838496
134424507,331684471
118661338,357280697
43624984,391191651
83279248,186042383
94257737,293314875
122458300,27764071
42677791,52116713
52072237,298094424
32168566,52421440
25477392,182163626
13385262,57023837
77813021,46050488
22497620,33394367
29072139,301851779
121711639,151154143
130011402,277782556
90853436,385262079
115304753,89617566
125039447,238678221
33909374,98253454
69303906,28174307
128519267,232609268
104587852,245355885
66850651,9267693
83275852,339213669
100366139,150823353
71714329,290087475
26502265,115010538
96509906,320525658
141906479,239925963
141906479,99598463
141906479,330911535
65465729,365022
100267644,147816861
55685159,135537145
97130073,169014272
6347508,18563494
82320644,231595866
135016636,99733544
132397628,280659358
51492142,246700861
3304327,378166868
37206341,323813745
41865396,68720963
9194303,201546495
100509623,114766176
96234838,137615005
117659423,123914311
68614999,88449872
10495708,135093387
8913893,367178753
105591337,226975302
118802168,255723608
109662797,106961622
114147733,345122907
114147733,118000484
114147733,176262480
48327589,137452195
94616722,151618125
68382361,136604629
40781736,61284701
93133160,242440189
114971408,360694611
142168798,175114672
90134900,93136781
12051954,344053870
97130073,61669031
139090437,101591989
75332266,362618309
91201929,177309176
92548514,16182245
141906479,166580532
42210592,258300362
138118243,401790792
74920552,167278848
24759174,132958145
120148968,385466119
62941911,75681830
31052402,259057783
128519267,346349401
99027668,92118270
135016636,257392317
63489689,171446662
90853436,276409414
44154986,21520510
33217959,107149945
94096435,104883287
71714329,363853630
109978933,329880705
97730927,313651968
139250001,209127702
92397827,52855977
57940111,307384607
135487299,265662369
94257737,154253335
44154986,204896087
81419674,146230850
135857964,302446504
29072139,14466988
127960676,229009431
78391784,134902569
37206341,170682253
95386873,353583799
28948171,198991396
116383415,249392034
97553714,379164671
133788184,305709660
12339789,305613858
78324634,225796023
30552706,9267693
31727427,2416521
5837961,206463611
7223825,284093921
40798219,321262748
129258298,153711155
116896377,16993416
123751545,102462903
43738222,123925751
40781736,118775246
97130073,322822487
112198319,284239110
3304327,335599950
61754447,354545249
117222178,117850055
39933731,226512669
78571658,349051058
22497620,50147167
72442904,362505252
117801453,159891668
60815533,4633283
76558003,70795343
1806084,23703950
111276571,404104202
118802168,254719481
66588610,275078042
119113372,170488330
51689371,160343948
64819934,295400138
55685159,263417628
50777514,139406991
114717793,40782021
100862503,306931036
85296442,134232157
32168566,228994699
97778243,393714166
134424507,115672443
85081309,191284130
16790119,66355173
90916467,305653094
51880896,86690314
54187558,148781276
17117517,64305218
69303906,265914464
69303906,130014193
139891563,295829690
77142272,287973807
43624984,283643376
45773960,105961557
118465665,150235998
93791092,390634710
141906479,336562205
60301498,389734143
97130073,395997130
29072139,9112870
35525691,265736110
33909374,280120726
10455102,291222873
23326854,351527268
23326854,367039230
103039905,175512250
22841491,340788177
81756097,381662846
66588610,335411627
11944953,153166261
34994624,287631291
122458300,188682010
136652360,362282976
79463651,174265317
91201929,125666923
34393089,163408339
111922941,176934685
82740589,121878363
63351357,377844245
63351357,345626771
134424507,358097620
109772113,57185144
114147733,251394326
35277878,244918160
75533954,136204469
17037975,117829312
77142272,46966390
77142272,163778942
10455102,190939998
128396032,192093909
52072237,340241447
68382361,140871388
68382361,100398371
93133160,292110639
77139316,167975382
78314284,89191880
95067968,396774231
110664771,173941658
69640457,135525343
7234861,251718578
96631076,336302521
5860001,333164207
88927446,101966215
483640,214625104
66924694,154025936
63489689,5868986
135016636,75396454
33448326,372669952
56756873,242857540
116567678,164598583
25368702,205047571
77139316,126589639
30578112,309422120
90853436,92186996
90853436,277841463
23326854,54388105
15688979,255004104
18318788,109879291
18318788,108869358
78571658,185362516
10539406,84178500
67822184,64822127
8913893,124894622
22841491,158081242
6504113,297977432
63351357,6039035
114147733,327088454
51429394,347980172
4387844,108694046
47060411,351349727
69303906,205442444
9528671,192204361
126360137,167074648
109938282,133486908
29072139,276273446
97130073,333028913
38219792,107148130
127935117,372084584
82860631,278978185
75332266,354604018
78391784,381382807
78391784,384629899
78391784,161598176
1128409,344561603
122458300,312650147
139250001,217809116
51689371,267206485
134424507,44069569
134424507,90337957
16269352,101222188
28097175,116743972
2379445,339722150
128519267,39253909
83797489,203922068
