userid,itemid
39544337,345526348
3166978,114654860
30463766,328646064
141444223,26859173
78639114,29047682
100185291,401738051
122304524,268785470
130972559,237222745
132019582,326498667
73574022,238130190
57638892,240290633
991563,346788200
67743134,140921505
99529968,42781374
133680584,203625971
57981025,332133429
131646739,520549
122895588,303205878
137344822,266965063
14815206,299851899
88276305,74524645
135858331,235771427
27141122,283823300
100078685,391589196
96168958,182191196
129141421,329285826
85336332,29073033
22776936,388271925
8499885,297169400
105805037,181630953
69663083,104442580
55884426,139306869
34391377,135069422
138735272,83166907
138735272,179823380
95359183,158965302
50627823,60112255
58089987,357441087
52548753,275221686
114497121,166385385
140661231,23127009
47038183,269236250
76049101,101125241
57672659,265757035
57275898,76575295
85052259,399035407
51492142,344169786
98179152,202739021
138735272,248558409
8499885,259599713
8499885,121096405
92129979,122950431
78331026,344667993
46661935,180636651
96310581,375419082
95064712,357625806
100185291,172577099
47328088,222807426
99286584,122089484
99796276,177847339
89256212,228673063
29150925,380210008
88211444,262217440
117184380,246678027
116836049,174425395
105744471,61064707
104804964,134989915
110007607,368859357
13099562,37225217
23367131,81858430
115557934,284606575
115557934,116683131
40729947,257765069
8397935,240746157
28806122,155844093
28806122,359910123
67743134,358722916
131670570,382493869
78639114,267877015
13166978,325190379
12833799,104087250
5460550,24719107
5460550,85920107
99529968,209002009
115557934,78487883
29876306,361615995
20692433,174869924
38968501,378922859
25701566,269869473
131670570,286706603
99784621,212519696
40364641,117699020
99286584,307950843
125411948,287895688
99785045,86783751
51492142,246700861
40781736,302778504
98179152,112236389
40456641,101023848
66150030,136424523
66150030,272266756
27141122,247609648
116142598,288894845
20180785,131904115
13014253,105884878
114930910,378575499
78331026,178654892
69192727,151389729
78692954,177543544
47328088,90427482
92129979,136631649
102366872,2039039
75821100,328812573
121704401,193180230
31557701,22038379
105744471,150429306
5066694,146745730
9710339,355205595
40734813,281629079
57638892,345488775
108481171,28537226
37970818,223245776
72789014,126570240
98555860,231666589
109562333,239200348
34232226,262703519
57981025,401273865
57981025,371815613
1805740,184400
68516560,179979129
78331026,143523725
78331026,55935774
4642457,264344706
82473850,218887120
108673661,391090415
100625191,85794087
20116814,172407463
18031985,88699598
67743134,287268706
125411948,397178017
79824809,284431185
12039328,132800721
115557934,254079709
66150030,209511917
129377104,70550442
125301071,14354520
72607632,374316936
30683859,111513537
9480832,374880559
20509405,96625713
99529968,211888287
50627823,277332588
21465106,355989761
8499885,290852125
104014368,212783823
97832135,251274771
132614903,398695852
39544337,322507406
61628772,65151081
17007569,382389745
142061900,143250358
5066694,47626060
47038183,383465545
133680584,79179475
96310581,366016600
98133460,75848536
102758797,258659506
109562333,267865316
35604043,151397617
8370322,184566309
103606020,257417026
102033644,55527410
78264855,350674375
30638228,334047145
47328088,303406854
76292653,359042506
98662432,320593836
27141122,186178566
25750592,244889285
26529364,30614540
475826,256952883
33173119,81213288
134621791,135494766
51492142,129354243
100185291,242709260
75288002,377183541
129377104,256991475
109714912,239300087
116232438,344626187
116232438,245149884
122231680,168235665
66150030,294743325
57981025,342847468
29150925,206984317
100459462,48793536
56210078,182186178
47237907,320821185
19145056,48458224
11993970,288229201
131466845,74544586
21790996,61519489
78331026,341838501
78331026,23482869
112470845,381181811
116409191,185817130
129258298,278098298
133680584,64725927
138108608,2350506
127771332,212685319
118056913,44611488
91284462,323551363
104014368,199716884
129022531,59103527
129022531,312509112
22278371,369327028
110007607,370665153
116232438,151114576
10765825,81896105
125411948,167318855
109533593,96553059
109533593,380361047
51492142,81992858
64708133,158991657
98179152,352148951
100279459,226740383
67514411,380667530
84560829,101276445
82572658,173663812
138735272,22323437
99785045,335170387
81904568,25271595
7788241,298564848
16943596,347186782
85336332,372384253
122421140,311818354
27032913,299032063
56649801,299034572
99877834,309245869
67514411,10215859
107453308,298485145
78331026,307044699
78331026,350768034
111041160,347041185
96238328,94363682
141444223,79103452
37708452,195606045
65068683,28271083
10319860,305209312
10319860,136526962
48689754,281857114
48689754,18575332
39544337,129557770
14012650,363333094
106230218,122278842
112470845,322029886
67743134,314277827
110483148,139783175
116232438,34992329
116851361,259883429
81904568,116454091
124926433,380584600
105744471,191860063
105744471,344137842
40431183,396777084
137531842,308871799
38306238,31723329
40456641,259077658
115636067,135585405
40781736,92120508
57981025,388136041
141582467,52855977
21397909,8595000
131573117,169124439
103673316,88699598
100871846,150823353
79243315,313948104
126456827,78414027
39544337,326404163
82572658,149418779
66293783,146981047
109533593,89065833
133271218,171663709
111041160,335732754
78331026,118266766
39951811,176167275
133680584,16839747
132061340,75981322
129022531,113812289
50355045,201409504
20472131,369918126
101250285,93617004
76398803,124370395
133755018,262503500
98179152,132529724
98179152,263092540
10149605,208779453
84480844,394412987
73574022,134119926
56560718,277567516
131670570,277857121
133680584,183317941
30314033,173535800
59763374,85904895
20786149,88699598
40174741,153949313
15688979,214554323
67865490,183638605
20509405,298324181
87397369,189850574
115557934,287981644
37970818,194323828
91540968,248876824
98179152,395085444
98179152,167124948
138735272,400412080
105744471,377941093
57981025,308574102
116566844,327378015
53476899,311674876
99529968,397031614
67514411,374866963
116763688,131430162
52592137,49047566
116660455,131904115
15688979,25318943
74629216,198519715
74629216,402400063
40364641,332719166
116232438,239300087
39544337,281358854
130354103,370130714
117184380,321470040
72651215,341109205
77020117,88699598
65510821,82390423
78331026,74977824
78692954,320169371
29150925,131890306
29150925,301389143
29150925,159753483
