userid,itemid
113370250,271344295
77443046,200082770
103548522,363717049
71714329,324868644
67514411,202325799
90433252,218684290
103149203,13017276
11257305,128195878
109689683,293730806
85372457,183469594
135857964,183885612
21931159,163402186
71126415,23181807
31700289,16033726
122679643,303332989
91373242,175857323
44224665,297934134
48908899,293106257
95898771,98695034
36513563,9223399
132614903,320525658
6997005,369229452
97933481,383944646
67177972,331616242
67177972,96989666
67177972,396004491
67177972,115890148
67177972,141754470
47065671,303093646
30368071,345297310
139725346,175796232
139725346,391004972
72651215,339648209
46591450,181915234
40781736,66880356
94380011,312636757
127973228,346685341
85506238,218366375
105875466,245040592
94645713,115842631
100816273,7284543
100816273,74550080
100816273,298564848
69251001,262849050
118525064,169931912
7267531,144625473
22183500,358190996
867381,75001401
29611751,86397495
54465497,251950565
124799559,256506746
16788618,19662985
62394339,54323085
125988015,317082524
106452871,182948282
29285910,171315964
43622802,296328920
47416853,77379417
78888823,253893418
67177972,13960977
122823587,396488241
72295163,217083718
6926678,10237913
139725346,56290131
14946743,337404786
139725346,272150082
98392652,116594688
115678613,177342162
17825390,341388070
11257305,212156400
20379505,15503224
20379505,404330361
70351826,155563981
93262868,303205878
70503301,311704904
66866811,21688414
90047532,277202351
30368071,176501982
47328088,132042059
9660384,1005945
91081942,300870032
89417510,206882715
92454730,279817217
108728269,31539714
15787529,257915148
89931825,150914288
100816273,139577405
115078779,80261768
71126415,17531650
70380387,19787691
27032913,398541327
24471517,59575160
68382361,14964284
130620874,386200990
130620874,325459405
135667654,294590581
122169205,290608758
116730636,27348032
15987177,241902546
6814789,150317581
95898771,142563591
106873777,292117405
70503301,377063579
6997005,374567157
6997005,139331783
53899840,84672466
45966877,400625953
17117517,46031989
67514411,240503548
103585097,361717029
69255232,174565042
30031297,129607873
30031297,344712087
72651215,388728330
81157363,60076086
140483725,288194216
12122714,33556606
20329246,48329980
113050567,196426564
80487881,47667613
108810522,103019897
11774110,359035663
94479833,140636138
115678613,385632959
16043768,311194459
39660335,89601567
137284530,274473997
125988015,299053230
125988015,144220345
102825286,370788235
102825286,16042750
106342906,239342258
10630192,83895628
30368071,98442019
30368071,128322354
73288489,27699108
121986222,334485827
69174349,34155893
130000301,2571946
135556729,36266314
117003325,278240908
4364079,117850055
72749623,145608288
100816273,167074648
91301440,371338131
113611355,31952552
19338057,287315
80308823,310637937
8784082,857739
69459679,111133758
63351357,351976696
26043740,321886986
85724451,303205878
63959682,49084019
118228924,310136397
135402088,113011770
62394339,32357158
21824858,275347147
130876256,275221686
110612304,66964761
30368071,33807929
28791007,212743365
132285491,70415557
132223788,69980982
97843947,311674876
84080163,271380595
11257305,135823239
20379505,130762680
126761012,155985932
92156910,132973501
92156910,234877245
68382361,40782021
5460550,314817919
47328088,94492038
138214018,299386555
67177972,176204820
13385262,369918126
61472535,265860266
91623653,382309421
127395876,159271456
6997005,135928015
100816273,298332235
115078779,42476142
57638892,354370213
77072530,273052482
85646603,313891623
83699036,251235641
12122714,238773031
56946643,32665421
17117517,118286370
69251001,190172680
57638892,150207384
20379505,300893268
57033180,1273828
137007501,170619876
34187941,338710697
3442818,43278242
51689371,245488496
98392652,95394807
102825286,154447790
61114029,367866845
138214018,160962586
38642555,272863431
72990071,117807825
135455673,394597333
124799559,385070939
70898242,121150712
3423779,225489778
118228924,134410124
42227520,122741347
72659380,264097245
76269329,392715699
47416853,365427891
100014060,44913006
66801315,297917059
73034210,233690636
85497599,253361463
122036580,48225248
109911889,22569664
85506238,236944791
11910007,244373347
6814789,246254283
71126415,304202463
61759149,173551279
51703365,51198807
113135549,369484890
77443046,210467075
68382361,171383967
94479833,249759840
108810522,250263174
7254306,121045554
82449509,42822715
72391765,160836847
42973948,273052482
42973948,213434053
118168018,181630953
57062999,373213877
10878250,367175301
126550215,313891623
20180785,370871031
10539406,235211274
78111998,187220098
83977527,313852727
89417510,374214353
100154665,254870732
94580090,338633082
104356019,167270252
48908899,66213467
48908899,329664919
94645713,357280697
94645713,352901011
101511260,154388059
6997005,385679522
42024448,385485722
67743134,36351033
122421140,75009206
43622802,170722931
132285491,180758581
123226008,16836123
107882320,334632612
40174741,108317306
118495978,371475773
22369795,326069148
125042644,182673198
68382361,147884675
87942719,21322738
110948075,97919501
