userid,itemid
57190135,389483875
57190135,15230355
12645,187543694
19388858,286670147
80977557,146438289
80977557,19354205
16832057,314199717
26063061,181357110
44748590,324323750
11792254,182176901
52892259,228460002
15688979,294554975
132347980,390181058
59797150,75213405
135159590,108629244
106547164,171315964
111957230,397670044
88290400,270551985
74077719,241555436
74077719,257754441
22584113,54192068
55685159,134698477
97730927,66982723
21550476,7494758
61657695,324335924
74645093,166276470
12866931,373640617
6500341,188682010
104800287,295110145
96509906,263482668
139104982,170362918
139104982,228560554
121948387,317284649
565533,255468084
8913893,395435216
7277182,66722357
1188241,291385196
122169205,186270928
110201893,4612338
110201893,79531379
85169785,241163195
98567826,146555062
124409414,104615859
93284287,311431106
93284287,399683849
26742658,195704629
1673252,347877350
52757653,292791941
76558003,387109063
77500052,207915611
47679514,16248410
32349430,142666528
22584113,166185674
22841491,340788177
22841491,158081242
104164603,147613171
103664180,159250870
36724667,197399890
77496714,115762602
138108608,70547888
99327806,384590403
35074988,174308504
1188241,344663476
1188241,68882701
53416987,274111292
44542843,142497152
131494546,98327649
17340020,360366296
138720115,113104109
109560964,18536017
132048401,375291447
48144461,327526228
9790596,145166543
108179658,165373341
6500341,130660969
96509906,139331783
96509906,46480880
96509906,379682059
61657695,403265523
109553291,218314050
109553291,355446160
130134707,145356103
130134707,344586700
140774910,335242781
48099335,304518292
11792254,338937527
11792254,23181823
64707730,15618419
11944953,194370687
11944953,337645416
124409414,7315309
93850991,261257909
135159590,85099894
74077719,202992218
114971408,233292622
73241517,372670597
71714329,60871616
53881441,244003312
132019582,3167054
53629148,167074648
93509038,290148483
82996925,129354243
108473071,252790953
108473071,243925148
24089111,135928015
24089111,244109863
57190135,336837141
53527205,64852203
51411267,374214353
17340020,165101425
126970629,52630223
93284287,184734849
4053567,393503749
17362237,87802311
6997005,368873215
58784511,103940432
141717702,66813926
99891846,68000960
96509906,32351701
96509906,320741553
109331295,228612902
88290400,37947687
109911889,140486558
8397935,169891197
139104982,166768276
77163935,281914159
51492142,329137684
118545642,179048251
22509276,235833685
127429787,337982238
44059193,106149816
91824018,83469781
10678033,39663047
55685159,111700171
141578499,291006422
109553291,35888516
9790596,292335045
108473071,95568616
7267531,314903844
7267531,292251702
7267531,164578114
7267531,64534801
25249494,314041390
25249494,170987120
113848288,13194375
130701117,350960668
33162726,176672226
104164603,293646767
22584113,193611553
22584113,182718948
79603335,404287299
135955934,308005108
10480818,21641625
140774910,263233781
53416987,303375156
66395027,280391953
133680584,184877277
103606020,99606909
58871895,358824323
135159590,153461770
16943596,218770403
99968428,165446845
99968428,72421583
106783624,363673309
141717702,52625541
61657695,52313285
61657695,40169828
12645,50088248
9797520,197632186
69459679,344169008
5686843,134735781
58483297,363710908
9790596,98489853
124409414,103449060
124409414,245438867
124409414,360016482
33162726,61034706
56830095,288039862
