userid,itemid
100273837,343918295
97146302,53063828
142168798,210028911
20786149,264469913
82996925,382216868
83345819,174951780
51326262,282546171
91087067,285416764
67865490,261377639
103812524,323056485
41919803,286330362
51602649,76675841
142368840,202377294
122443173,206882715
127619887,388570509
114121871,47829019
12122714,40414202
101698393,38635579
22040312,59987841
75533954,237482048
19853816,144432193
32191955,92324342
68428732,217451923
69255232,67764764
91623653,380478256
91214457,66659225
35306096,104604294
35306096,10727803
35997460,303205878
75162717,163966142
61121803,317061591
77044248,362715753
92614762,251629840
86804290,153398204
117992339,6668161
2045844,53415077
61570016,266273341
133271218,204871622
118495978,104883287
70573626,66722357
60734132,168750
16096940,84907912
16096940,246391205
26081392,73743400
807106,266207646
91214457,293495412
16606794,60977644
16606794,61688280
16606794,244728638
91451574,391059
91451574,251716966
60159990,60333796
135858331,226992820
94287521,260868401
89991765,368876718
114121871,249947719
36751669,369504994
79074116,247566420
127540574,107544680
63223782,268509263
86804290,177712098
86804290,32656314
134993021,85885651
81542356,350360677
88290400,287852653
90194475,314450590
32684812,248571948
74140634,133686898
51602649,278696156
141754029,236948080
70876649,131904115
72651215,27764071
32033919,230558745
123842164,295930478
16606794,290716214
122740147,81286222
72611369,194602853
72611369,79348532
10765825,353454897
1532868,65145521
3607854,367282393
103149203,214212996
61121803,269736808
32191955,222225290
107874169,46563150
7011544,202377294
70971999,393642172
128396032,147397437
57981025,120427372
100273837,331497167
127311966,220959451
100684618,128274652
71417684,377086296
55561552,56041694
33463484,293148277
32686647,297917059
63910679,161097607
90194475,244440625
110664771,63823702
87895521,106217854
136425962,358941022
32684812,344780578
89210176,291399082
89210176,250077553
103149203,104811029
97832135,51332145
61121803,349065963
36172877,96501821
110058610,298065130
54914362,301030670
127896334,278749895
75051872,188964451
99199943,137921790
17883830,134632501
46375902,349249738
80699349,271556160
39675115,55230171
61121803,257502661
61121803,290915109
101698393,306733432
12820152,204928737
89748192,229820974
142368840,210979034
25166877,228733261
117547978,390411593
95237482,139257650
28734621,167719101
51602649,1681000
116101597,25512704
2045844,300331973
16606794,54634771
110483148,88409834
12122714,390513557
86369786,145109696
131097518,258006578
33448326,292556750
127540574,244795784
90958308,156865178
22497620,204712987
122779299,343375605
30419994,207933039
20180785,300667139
52785857,158347209
23828185,138685544
95645602,75681830
131637785,401053700
97217634,84024944
110058610,98723089
27050179,68616679
136425962,167126757
22555846,222459277
117547978,171188645
83546635,275377403
119137734,2394376
23218973,42472345
96234838,31394022
41324527,331616541
100684618,21751142
12122714,2834708
115636067,111040626
12796196,217839179
15225710,97189325
95112222,264789016
11774110,116576449
32438624,30094914
47416853,399813598
43622802,174335776
16606794,220632266
119681430,358298814
61121803,231302021
10765825,391596735
100273837,88349048
29420856,79552718
63959682,317337660
72611369,63214655
88196998,210356598
92718956,271305259
101122114,246156948
17907443,178789856
33213066,247624268
133744457,73985973
59660896,56933811
140951912,139175021
141993120,194592126
131097518,396588288
59182141,262961126
124926433,143822604
122421140,44007043
51602649,348055547
51602649,176786205
90194475,132765406
6101177,115842631
118061360,74367584
139455432,315119130
20668159,378878990
45208426,63680475
120594609,9481888
6997005,172184440
47128004,374712144
17720083,134677532
70971999,189627514
132966536,61328712
85515812,21957777
3607854,245503755
30833242,155580935
27114862,303559977
36090137,229720172
104811265,389719968
66535302,355434012
86723144,264372175
72148706,129841613
48793683,331326135
98922726,29857043
117992339,261606003
16096940,152459162
11774110,287950519
91087067,37643652
117547978,273573914
73527596,235633043
111926750,152184098
64105175,140553963
86388311,143356663
43250746,239724829
32191955,47289264
36320937,91960331
118061360,166385385
50834210,9619126
115275150,389987976
1593616,367075444
14586553,106191449
81368266,961092
86804290,341849097
33116829,172154685
36246846,333157287
26081392,283013793
46011980,392233813
124941936,93336990
16606794,297040698
3607854,169176450
93159609,208679379
66145288,271824339
76143991,401789127
68157578,175670018
3460631,338580317
91451574,38682553
22040312,366219163
30025100,249477127
71417684,284600584
26081392,91396613
26081392,385335832
24811681,199915044
102049484,104692535
104191148,255498153
16606794,398817452
70876649,80446342
54404822,187156152
52372344,5777424
92397827,54588939
1805148,305613858
33956087,318123644
118661338,141308184
99172303,155580935
22555846,89005914
52461307,67756605
51602649,375183467
112711623,184666523
75533954,351577313
50698254,383760287
58727397,242632397
20180785,254266946
83345819,248117600
89210176,374723341
130313708,313479639
125988015,382202499
125988015,167074648
39675115,307792517
39675115,319165500
117547978,383450533
70503301,83317084
126707666,124328362
135402088,358375580
79472459,79366914
94287521,303612833
91301440,271423608
111691361,402335074
118194231,317772570
61121803,326336360
72611369,82999563
52578253,144286593
12820152,65492532
111665868,340626974
7538685,70653897
117006290,252485330
20799662,136355917
91451574,146673110
51602649,127929905
38479843,358173677
64105175,196516706
64105175,165154955
64105175,265875370
51492142,389436031
127097520,162260765
133744457,63647805
7774023,151654208
39980859,316809118
109390378,229495457
41324527,331837713
70971999,286410858
11774110,140239206
105744471,170594852
16096940,375419082
28734621,218535149
