userid,itemid
29321251,258704933
104551817,75529642
45824154,8030285
109522508,220955966
39095072,174205684
35389479,380542495
61114029,6423663
61114029,358283941
13166978,186516940
118425520,261763595
120078898,345488775
134993021,306342850
31408686,7330056
31456426,203232018
8455780,188642732
115678613,94006542
26081392,380438892
22182160,77611125
132540273,94414965
139475729,371356333
8370322,279909619
16416706,31661196
37054928,83989992
100267644,247687931
100267644,171622447
12202456,250289765
94480146,226390455
103318450,395858999
75162717,43372290
59214580,292443979
133849127,382382673
133849127,242781226
62029939,105208301
126025982,217240237
139725346,329614935
16920338,398528490
85271128,253252278
115159934,355671105
90689083,253903992
124409414,352669188
124409414,262142757
124409414,250688990
116601793,269550619
74285031,234300761
80415557,190812371
17677320,399754018
89258714,198946245
89258714,190982905
135455673,19234407
67202688,56387021
67202688,76669621
49871598,159176990
49871598,211454804
15503033,81823909
31471752,242897366
61114029,319692979
104164603,147886235
24658436,40288755
96636051,323450897
75057559,398105124
51492142,4669005
111041306,10239800
26081392,167387727
26081392,244760353
26081392,7808539
17362237,85794087
139725346,298172361
2010204,87302747
57015662,20480616
55252215,13567153
55252215,67388020
57638892,39051316
111073682,178446166
105591402,244744584
109553291,89855986
67202688,32945699
114773562,395638474
93704320,16460002
13396413,187708728
50530013,6831192
102303177,7863324
122421140,204373066
87165474,220411769
87165474,56106843
21743048,287976946
21743048,221833630
106342906,176876678
88749982,354190704
45921788,67563490
48908899,338912751
89258714,31032587
9710339,204520218
83539694,307792517
81705986,142430903
129308119,179192487
134993021,282089852
118425520,339444837
63082966,70848909
126025982,39271099
88290400,77253696
110418606,144902506
67202688,151655975
67202688,255220280
8382449,258580230
57080557,349519940
103969154,149634460
105969268,278833237
98795231,216007782
84517694,268620750
29321251,298324181
82996925,382216868
126025982,186304372
139725346,48052941
85053285,201698106
44914992,5590960
2010204,98723089
94139294,95508155
109522508,365335425
136482450,99064172
124793990,280120701
135455673,336213022
69251001,337960705
115678613,219756153
105732108,226275297
142368840,134464029
98084033,231443353
125988015,379954354
3166978,227390480
109820331,292956680
21743048,265304122
21743048,95491010
102303177,112896844
119675939,191306354
80415557,144393535
34576265,127368751
135455673,316000339
129675564,393990438
80415557,260191881
1211225,67257581
89258714,252652166
77443046,27075916
63339028,394394965
55603065,29004119
4903043,193611553
126143015,371020162
51492142,161303549
120330409,304569642
62581364,292892315
70486234,388998722
105969268,18610587
72515822,247302897
129527037,314903844
109911889,362302280
93897008,194720250
26081392,58072259
26081392,176676813
105548494,28965936
68942144,64852203
84019407,241739356
16061238,396357343
105732108,38599969
12683992,223578741
118425520,169597780
39951811,107417372
113594399,315323661
104994810,86029941
142126535,64550850
70161728,309128200
115159934,394171908
115159934,11847419
131785898,272926257
51689371,388590151
53899840,220482166
139475729,84453469
123842164,246700861
57638892,385070939
132285491,96800857
114773562,274941589
121006999,243263662
50743966,286100773
142126535,354266152
131701813,262708535
58727397,116715167
118425520,352999147
43592945,271899011
110844468,207072062
38642555,326886708
24289312,329999381
11007737,401890785
4903043,243980500
4903043,242740573
139475729,325042881
115678613,54729889
118228924,223414982
39912401,275560266
134232421,286487541
51492142,19748438
26081392,338102694
116324656,125593389
103325972,182384060
28844915,308525691
28844915,157984068
8382449,80264054
3166978,376813675
63339028,4273847
124793990,165623717
17883538,309651199
132700623,291294175
28129419,257985909
88749982,202377294
88749982,101990224
123963959,22866575
50764909,144220345
46661434,323701618
126025982,339999907
87165474,242562285
87165474,202156310
87165474,9229316
28195796,102173234
110828957,134412401
103318450,285364607
8370322,207331671
60724505,401172023
47679514,44905976
25477392,241430910
49871598,284125947
61114029,56653717
130620874,221588579
132727149,402966035
131701813,150502298
21931159,60710911
132285491,21204156
63339028,369100089
130134707,5580823
74266044,245293955
15461896,179192487
102303177,308228917
89258714,5664014
89258714,172698014
98795231,196344711
69389641,392928290
121550598,395809099
105732108,19822928
105732108,329908091
106335674,31416373
142126535,108882845
4137745,39622653
4137745,79458737
28844915,366911878
30360670,233479652
73234758,362099168
67202688,370123910
84517694,222221107
85071667,57798780
117222178,224861726
109978933,42309031
75162717,95910606
70972602,302381053
70486234,169242751
91910769,396653837
63729308,381210257
102629009,51734688
75978611,629284
138720115,156641612
17883538,56197415
104479798,379680663
121550598,8816162
131701813,92185272
128002749,73665923
15688979,191064510
79702699,14316137
83804673,18174644
136482450,256659543
84019407,388395832
126025982,35932339
126025982,277266944
16499024,164971070
30419421,394655516
132285491,169906652
124409414,228347960
51492142,257162740
75371091,139561624
114773562,206882715
4903043,355176302
72515822,200682523
8382449,273253239
71985206,43438881
16096940,289110255
16112876,110998572
80415557,358818385
115159934,199223431
115159934,10027614
30100119,16861396
66141533,265122669
60724505,303093646
80415557,312004860
80415557,349194867
89258714,13593304
89258714,98488417
124409414,167227616
124409414,53713686
126025982,78406500
31751984,172755195
52534043,160634433
13396413,334085347
27662805,150389513
94139294,323813745
112142417,44832080
9310791,369479760
67202688,22653417
101899044,123465932
14577083,284143565
69389641,108696608
4903043,320741283
4903043,74868245
81705986,60680331
139725346,81227402
118330286,191306354
96504901,245850225
18288442,198033429
8337357,128138735
98795231,4350742
110989739,127627817
114773562,135785563
250843,316816595
49848032,248555611
22060610,92650353
115159934,400950433
36904941,314675346
77443046,278602283
117554302,300638645
26081392,151103627
4137745,59481267
56676769,323349755
83928316,241127218
131701813,238180484
77815658,277789830
24658436,397076084
108957791,354894580
139725346,121293693
43622802,208781094
26081392,242377729
88749982,136279233
15503033,350704188
82169054,305089650
61114029,153313335
61114029,180601510
140825250,237453521
4903043,88929080
4903043,132895345
7053874,278597777
70161728,342844659
111752966,249161431
83928316,140712964
113250631,85332210
102303177,33728218
84019407,37978220
87351617,240193205
7254306,221252795
75057559,117591263
1188241,150207384
89258714,109207012
85100350,244441230
48908899,379770260
102064914,190835451
108810522,153748191
106090167,19175880
77119953,157322093
55588786,371486891
7610653,366839057
8455780,385710752
81705986,1757696
69389641,369174067
98795231,63973454
29226661,162956387
142064691,161505584
57275898,320238665
41465121,63715553
89918724,60978519
90433252,55527410
66924694,235182910
124409414,135106959
124409414,272396832
124409414,151864177
128002749,370546280
105732108,88209562
11257305,392877065
139455432,177912248
133849127,54775094
80415557,7575018
15688979,57523865
61759149,181772227
112956623,258527828
86616463,233554230
118425520,191111545
4903043,336949498
92129979,142700244
67202688,108412347
64207025,284688301
56528086,3920363
