userid,itemid
112131404,3920363
124926433,143822604
121006999,263651729
34611680,322729095
98607707,9860937
29381952,204804015
29381952,101565330
4364079,242562766
43735631,135821237
102712222,106803580
133306897,192065059
33448326,41665770
27845176,224049950
16113880,394136243
109560964,277972292
33829137,332929059
44059193,26792578
44059193,174868587
100012968,244418761
36233277,126884861
100385360,140665437
39395202,18506973
79074116,117304538
78445846,185724893
61015468,41305927
91979514,350195078
62560245,310819652
37779911,362432532
58207246,247587178
6235300,307792517
92348123,51866458
24057036,226687126
57350677,73470933
565533,19378805
66652324,392325521
142126535,80230574
108810522,300288199
37545822,301179498
8382449,170528613
124409414,34996875
124409414,286113530
125889163,349051058
43150394,39891466
1022699,122231601
140944295,379555117
117003325,59886188
69383475,374312620
3662776,290952353
132156365,272571680
117257401,69980982
85862488,367704041
99543620,340895424
140563378,307169270
17362237,262930058
76352172,385419575
140759237,56611237
6049053,101591838
86388311,40326683
91979514,314973510
91979514,126625406
125871688,193056678
125871688,209765476
81925863,365962900
71601515,55767877
90500697,383164171
38138471,287172448
86011804,240712494
42973948,157984068
107113176,174979268
44059193,285835405
59660896,376519719
59660896,230801971
13824734,131156086
86282836,289557733
24139240,227142560
23384426,247129401
76398803,174477337
78314284,638541
123596663,9177494
121006999,22146313
100753537,355316468
124409414,342765757
124409414,222226668
124409414,302567913
124409414,217484701
230711,170060948
50312283,157425891
28911161,362630077
33448326,333460376
33448326,277887777
33448326,48587829
54711585,203841433
91222505,195226593
108810522,113336006
108810522,234513906
46793743,252340216
100817523,247087651
52548753,382696348
119879079,55915628
101461439,211775133
98669047,231595866
134042583,66574052
90500697,70810087
35254146,377849445
39741393,36045206
140944295,85007883
133306897,57616139
28195796,99068595
97181356,118927564
27662805,33371766
23236747,64835850
85862488,362588674
33448326,397331680
6347508,318901493
51013339,198007494
109560964,219828791
64557626,254605289
99900937,104047382
3375066,226481161
3375066,276888823
126086100,110912331
11774110,293875951
68382361,250289765
113920718,246950216
86011804,320288666
84019407,384917297
69383475,108322048
81756097,254011390
22874532,351159553
125871688,176498983
125871688,68393344
124409414,356775834
565533,295485292
16071365,27764071
88079688,205323091
93232203,215819130
50478366,30889425
46405869,46126665
29381952,134086779
61015468,84110559
91222505,163329255
126086100,255258328
126086100,370757635
139250001,89199410
6163885,358697840
97169173,140674164
82756067,368876718
26768217,160763259
124409414,225432419
124409414,60332957
22178598,104883287
109127316,277106443
112955522,134896078
93232203,149855894
11917811,247955276
11917811,76677109
41158917,223449363
140944295,221806443
68917618,231735803
142306250,286384646
59660896,359511123
128180595,123093221
139473011,401434464
125871688,375453617
125871688,240759441
106672791,259976817
22717072,194130813
52853607,258685927
108810522,122044259
92156910,48696112
69152893,43492421
79472459,3920363
7366396,123955255
85862488,311814734
76887456,162137640
99989881,183415058
31456426,341276593
70978759,331244218
99327806,168779469
108879821,245460626
107830601,71002670
2696208,153442736
86282836,123479830
51689371,29808304
14664626,19377699
108551465,244780667
108179658,96545621
123842164,256157755
67865490,158824352
27845176,29857043
54704248,248653770
134217738,314903844
121055099,346112371
121006999,56146561
117957849,362150892
64557626,285216143
124409414,52065448
47220515,126911968
124926433,239365628
62324857,173110581
91087067,198370427
129011195,357104534
20942421,39219940
83570876,81655590
59660896,26637007
125871688,64146273
90442425,52420651
133203992,303063829
21743048,178320226
99730920,237157604
103523811,296003690
3166978,69599757
20564639,199911884
39395202,270325627
8688021,275525545
41158917,49310175
76352172,332820774
112322814,306904397
97181356,84711749
97067484,160983993
52548753,72246426
24139240,384933602
128213972,392334638
128213972,21614496
108810522,261696283
108810522,330915679
42694858,139784090
57047656,98553346
124196795,261696263
89426847,266668346
110058610,27699108
44130547,209468258
27839004,338334613
66924694,365519735
82756067,347411901
86435238,58727293
37545822,104161254
76352172,58508789
97067484,323349755
108810522,116725569
108810522,221148060
108810522,355931189
88246742,347877350
112843988,116618448
134424507,223151456
134424507,78152359
76626935,106803580
157097,186536152
91979514,156763561
133152667,74367584
65995748,264725119
7267531,253809778
59781040,404509903
8688021,232463623
124409414,198074579
124409414,34530457
124409414,76340014
67128572,238416069
16623516,2018417
33448326,142664838
33448326,308191876
104569658,251097591
24139240,16119491
62043708,204378747
36863326,169289569
56649801,177767085
132210450,337946811
18913329,224523986
18913329,128405481
11917811,126880333
11917811,181823958
2950136,309934506
95254205,20991931
90442425,277899393
95407138,392919615
125871688,312182703
47220515,150278475
3671315,30503505
59833454,368876718
75945861,366911878
88209434,246569197
33448326,365951432
33448326,262622308
69285521,77555144
84423663,167097710
35254146,78230450
112322814,107008555
69383475,125593389
130620874,35919123
136108072,225076469
16623516,382772143
102712222,176606796
51013339,14136232
123006863,118905651
123006863,185037607
108810522,397778463
108810522,44241307
84167844,390181058
103592049,2416521
140944295,70467820
118056913,160208173
49579858,43153236
128397777,4548448
61259086,80796732
85110777,170058181
90442425,337317228
90442425,37238035
33077425,188524647
41158917,350386337
124409414,189860110
79266183,80233719
3512329,194701908
128213972,196074766
134152329,30560280
91087067,297888307
142306250,29454834
108879821,14095084
99796276,135053814
91823027,363154524
418175,257207031
52844100,70534401
52844100,15873388
18927299,45137140
18244844,398070482
71035154,12949576
107113176,335845500
418175,244434711
70978759,164144259
11917811,104138890
124409414,289394201
46037072,80796732
121428573,316711353
97067484,292243173
42768689,145722230
137829350,130241615
39741393,226817228
115636067,3920363
113404246,129339053
119879079,208779453
29381952,106367712
85296442,201872745
130620874,130018225
125871688,147931612
142126535,327212414
108810522,402427293
33448326,377605516
121773253,150709409
92156910,336190709
22342118,324743120
132156365,398070482
26831040,326498667
97181356,171089206
31942750,28029748
28195796,367866845
5586064,121468133
66924694,89993187
140944295,353094058
140944295,254982077
20686051,130254908
88209434,39122494
27839004,51321647
43735631,13434453
126086100,160505546
126086100,326587054
1985644,52238650
123006863,103231581
71601515,299374365
140944295,279180440
61015468,147985241
124196795,310344488
50672934,168373095
104735935,272383602
62042013,387913245
41745786,62685116
85110777,66787258
15987177,34853892
28351817,334196269
52660721,25926937
7223825,303888087
11027223,124864458
108810522,232882546
129583911,298925789
61754447,192386451
109127316,339548139
3671315,121174040
121948387,165325796
125313573,225433765
115636067,296044310
44059193,237596670
2003464,118778924
109560964,230237263
9310791,123142192
66924694,332639289
4137745,3920363
107113176,304097509
33448326,271443132
33448326,174553361
70978759,88404221
100385360,400234108
91623653,364425352
33448326,260851645
129082819,140772475
84167844,100489948
140158728,320634083
92348123,350410319
84469189,180291807
85862488,330215741
100753537,246815429
50042882,149429321
124196795,69400849
44614693,70377052
99543620,161369456
125039447,188682010
27839004,145158867
5586064,358515591
3375066,60810135
11007737,125990513
133203992,279119174
124409414,17182928
10990641,44716364
6274948,8744945
44059193,121107608
29332454,89242260
125871688,200881962
99900937,207635447
93232203,132050112
93232203,198797562
107318300,375867557
22874532,165244824
63382216,211048915
